Link,Name,Pos,Year,College,RAS,Alltime
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11828&ovl=Ravens"">Link</a>",Darren Waller,TE,2015,Georgia Tech,9.05,9.33
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11974&ovl=Broncos"">Link</a>",Jeff Heuerman,TE,2015,Ohio State,9.17,9.32
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11760&ovl=Bengals"">Link</a>",C.J. Uzomah,TE,2015,Auburn,8.61,8.82
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12111&ovl=Vikings"">Link</a>",Mycole Pruitt,TE,2015,Southern Illinois,7.55,7.95
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11917&ovl=Cowboys"">Link</a>",Geoff Swaim,TE,2015,Texas,7.62,7.93
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11960&ovl=Chiefs"">Link</a>",James O'Shaughnessy,TE,2015,Illinois State,7.6,7.92
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11983&ovl=Steelers"">Link</a>",Jesse James,TE,2015,Penn State,7.08,7.34
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12245&ovl=Bengals"">Link</a>",Tyler Kroft,TE,2015,Rutgers,6.82,7.13
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11668&ovl=Patriots"">Link</a>",A.J. Derby,TE,2015,Arkansas,6.02,6.66
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11723&ovl=49ers"">Link</a>",Blake Bell,TE,2015,Oklahoma,6.27,6.52
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12026&ovl=Packers"">Link</a>",Kennard Backman,TE,2015,Alabama Birmingham,5.97,6.41
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11719&ovl=Jaguars"">Link</a>",Ben Koyack,TE,2015,Notre Dame,4.65,5.03
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12095&ovl=Ravens"">Link</a>",Maxx Williams,TE,2015,Minnesota,4.18,4.5
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11794&ovl=Raiders"">Link</a>",Clive Walford,TE,2015,Miami,4.17,4.36
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12119&ovl=Ravens"">Link</a>",Nick Boyle,TE,2015,Delaware,3.65,3.69
