Link,Name,Pos,Year,College,RAS,Alltime RAS
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27622&ovl=Texas+AM"">Link</a>",Shane Calhoun,TE,2025,Texas A&M,8.55,8.55
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29452&ovl=Texas+AM"">Link</a>",Tre Watson,TE,2025,Texas A&M,8.45,8.45
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29724&ovl=South+Dakota"">Link</a>",JJ Galbreath,TE,2025,South Dakota,8.41,8.41
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29033&ovl=Brown"">Link</a>",Mark Mahoney,TE,2025,Brown,8.19,8.19
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27563&ovl=Georgia"">Link</a>",Ben Yurosek,TE,2025,Georgia,8.02,8.02
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27781&ovl=Middle+Tennessee+State"">Link</a>",Holden Willis,TE,2025,Middle Tennessee State,8,8
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27341&ovl=Chargers"">Link</a>",Oronde Gadsden II,TE,2025,Syracuse,7.95,7.95
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28540&ovl=Stony+Brook"">Link</a>",Cal Redman,TE,2025,Stony Brook,7.91,7.91
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29283&ovl=South+Alabama"">Link</a>",DJ Thomas-Jones,TE,2025,South Alabama,7.88,7.88
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27097&ovl=Browns"">Link</a>",Harold Fannin Jr.,TE,2025,Bowling Green,7.77,7.77
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27816&ovl=Utah"">Link</a>",Miki Suguturaga,TE,2025,Utah,7.77,7.77
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29564&ovl=Virginia"">Link</a>",Tyler Neville,TE,2025,Virginia,7.54,7.54
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27799&ovl=Toledo"">Link</a>",Anthony Torres,TE,2025,Toledo,7.5,7.5
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28265&ovl=Northern+Iowa"">Link</a>",Layne Pryor,TE,2025,Northern Iowa,7.43,7.43
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27402&ovl=Texans"">Link</a>",Luke Lachey,TE,2025,Iowa,7.42,7.42
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29777&ovl=California"">Link</a>",Corey Dyches,TE,2025,California,7.41,7.41
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27333&ovl=Panthers"">Link</a>",Mitchell Evans,TE,2025,Notre Dame,7.25,7.25
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27124&ovl=Bills"">Link</a>",Jackson Hawes,TE,2025,Georgia Tech,7.23,7.23
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28384&ovl=West+Alabama"">Link</a>",Caeleb Bass,TE,2025,West Alabama,7.2,7.2
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28431&ovl=Boston+College"">Link</a>",Kamari Morales,TE,2025,Boston College,7.1,7.1
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28644&ovl=Florida+International"">Link</a>",Josiah Miamen,TE,2025,Florida International,7.06,7.06
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28007&ovl=Kansas"">Link</a>",Trevor Kardell,TE,2025,Kansas,6.88,6.88
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29339&ovl=International"">Link</a>",Thabani Maguranyanga,TE,2025,International,6.88,6.88
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28836&ovl=Louisville"">Link</a>",Mark Redman,TE,2025,Louisville,6.79,6.79
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29706&ovl=Rhode+Island"">Link</a>",Tommy Smith,TE,2025,Rhode Island,6.67,6.67
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27245&ovl=Saints"">Link</a>",Moliki Matavao,TE,2025,UCLA,6.59,6.59
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27792&ovl=Texas+Tech"">Link</a>",Mason Tharp,TE,2025,Texas Tech,6.36,6.36
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27957&ovl=Georgia+Southern"">Link</a>",Tyler Fromm,TE,2025,Georgia Southern,6.3,6.3
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27103&ovl=Clemson"">Link</a>",Jake Briningstool,TE,2025,Clemson,6.29,6.29
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29088&ovl=Northwestern"">Link</a>",Marshall Lang,TE,2025,Northwestern,6.28,6.28
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28833&ovl=Louisville"">Link</a>",Duane Martin,TE,2025,Louisville,6.26,6.26
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27584&ovl=Florida+AM"">Link</a>",Jeremiah Pruitte,TE,2025,Florida A&M,6.24,6.24
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29443&ovl=Tennessee-Martin"">Link</a>",Katerian Legrone,TE,2025,Tennessee-Martin,6.1,6.1
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29329&ovl=International"">Link</a>",Latia Moceidreke,TE,2025,International,6.05,6.05
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28943&ovl=Minnesota"">Link</a>",Nick Kallerup,TE,2025,Minnesota,5.93,5.93
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29341&ovl=International"">Link</a>",Nathaniel Salmon,TE,2025,International,5.84,5.84
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28404&ovl=Appalachian+State"">Link</a>",Eli Wilson,TE,2025,Appalachian State,5.68,5.68
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29798&ovl=Charlotte"">Link</a>",Jake Clemons,TE,2025,Charlotte,5.46,5.46
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27481&ovl=Mississippi"">Link</a>",Caden Prieskorn,TE,2025,Mississippi,5.46,5.46
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27335&ovl=Auburn"">Link</a>",Rivaldo Fairweather,TE,2025,Auburn,5.4,5.4
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27439&ovl=Seahawks"">Link</a>",Robbie Ouzts,TE,2025,Alabama,5.33,5.33
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27777&ovl=Washington"">Link</a>",Keleki Latu,TE,2025,Washington,5.26,5.26
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29385&ovl=Syracuse"">Link</a>",Maximilian Mang,TE,2025,Syracuse,5.25,5.25
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=20957&ovl=College"">Link</a>",Average TE,TE,2025,College,5.19,5.19
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29465&ovl=Texas+State"">Link</a>",Konner Fox,TE,2025,Texas State,5.06,5.06
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28950&ovl=Mississippi+State"">Link</a>",Justin Ball,TE,2025,Mississippi State,4.93,4.93
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28116&ovl=Wofford"">Link</a>",Jordan Davis,TE,2025,Wofford,4.84,4.84
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29826&ovl=North+Dakota+State"">Link</a>",Joe Stoffel,TE,2025,North Dakota State,4.78,4.78
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28862&ovl=Massachusetts"">Link</a>",Dominick Mazotti,TE,2025,Massachusetts,4.77,4.77
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28451&ovl=South+Alabama"">Link</a>",Andrew Bench,TE,2025,South Alabama,4.75,4.75
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27571&ovl=Texas+Christian"">Link</a>",Drake Dabney,TE,2025,Texas Christian,4.74,4.74
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27803&ovl=Houston"">Link</a>",Maliq Carr,TE,2025,Houston,4.61,4.61
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28679&ovl=Grand+Valley+State"">Link</a>",Gavin Cossou,TE,2025,Grand Valley State,4.6,4.6
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27234&ovl=Titans"">Link</a>",Gunnar Helm,TE,2025,Texas,4.33,4.33
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27951&ovl=St.+Norberts+College"">Link</a>",Mitch Van Nooren,TE,2025,St. Norberts College,4.25,4.25
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27776&ovl=West+Virginia"">Link</a>",Kole Taylor,TE,2025,West Virginia,4.16,4.16
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29410&ovl=Temple"">Link</a>",James Della Pesca,TE,2025,Temple,4.12,4.12
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27945&ovl=Oregon"">Link</a>",Patrick Herbert,TE,2025,Oregon,4.06,4.06
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27796&ovl=Florida+State"">Link</a>",Kyle Morlock,TE,2025,Florida State,4.02,4.02
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28275&ovl=Case+Western+Reserve"">Link</a>",Noah Coyne,TE,2025,Case Western Reserve,4.01,4.01
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29229&ovl=San+Diego+State"">Link</a>",Jude Wolfe,TE,2025,San Diego State,3.89,3.89
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28609&ovl=Eastern+Michigan"">Link</a>",Blake Daniels,TE,2025,Eastern Michigan,3.87,3.87
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27755&ovl=Iowa+State"">Link</a>",Stevo Klotz,TE,2025,Iowa State,3.84,3.84
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27805&ovl=Southern+Arkansas"">Link</a>",Matthew Whitten,TE,2025,Southern Arkansas,3.81,3.81
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27297&ovl=North+Carolina"">Link</a>",Bryson Nesbit,TE,2025,North Carolina,3.8,3.8
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29026&ovl=Nebraska-Kearney"">Link</a>",Tuni Fifita,TE,2025,Nebraska-Kearney,3.8,3.8
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28140&ovl=Wyoming"">Link</a>",Nick Miles,TE,2025,Wyoming,3.74,3.74
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27886&ovl=Fresno+State"">Link</a>",Jake Boust,TE,2025,Fresno State,3.67,3.67
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29055&ovl=North+Carolina"">Link</a>",John Copenhaver,TE,2025,North Carolina,3.57,3.57
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29335&ovl=South+Florida"">Link</a>",Gunnar Greenwald,TE,2025,South Florida,3.54,3.54
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29235&ovl=San+Jose+State"">Link</a>",Skylar Loving-Black,TE,2025,San Jose State,3.43,3.43
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29086&ovl=Northwestern"">Link</a>",Thomas Gordon,TE,2025,Northwestern,3.4,3.4
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28421&ovl=Arkansas+State"">Link</a>",Manny Stevenson,TE,2025,Arkansas State,3.39,3.39
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29356&ovl=Southeastern+Louisiana"">Link</a>",Ivan Drobocky,TE,2025,Southeastern Louisiana,3.34,3.34
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28861&ovl=Massachusetts"">Link</a>",Jaelyn Lay,TE,2025,Massachusetts,3.31,3.31
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29444&ovl=Texas"">Link</a>",Juan Davis,TE,2025,Texas,3.3,3.3
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27377&ovl=Sam+Houston+State"">Link</a>",Elijah Sohn,TE,2025,Sam Houston State,3.27,3.27
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28753&ovl=Mississippi+Valley+State"">Link</a>",Cameron Gardner,TE,2025,Mississippi Valley State,3.27,3.27
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29143&ovl=Oregon+State"">Link</a>",Jermaine Terry,TE,2025,Oregon State,3.16,3.16
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27548&ovl=Oklahoma"">Link</a>",Jake Roberts,TE,2025,Oklahoma,3.09,3.09
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28029&ovl=Central+Florida"">Link</a>",Evan Morris,TE,2025,Central Florida,3.06,3.06
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29735&ovl=Sioux+Falls"">Link</a>",Mark Leonard,TE,2025,Sioux Falls,3.05,3.05
