Link,Name,Pos,Year,College,RAS,Alltime
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=6099&ovl=Panthers"">Link</a>",Keith Heinrich,TE,2002,Sam Houston State,9.89,9.81
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=5968&ovl=Jaguars"">Link</a>",Chris Luzar,TE,2002,Virginia,9.85,9.63
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=6011&ovl=Raiders"">Link</a>",Doug Jolley,TE,2002,Brigham Young,9.71,9.27
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=6212&ovl=Seahawks"">Link</a>",Ryan Hannam,TE,2002,Northern Iowa,8.29,6.9
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=6096&ovl=Chargers"">Link</a>",Justin Peelle,TE,2002,Oregon,7.93,5.93
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=6247&ovl=Buccaneers"">Link</a>",Tracey Wistrom,TE,2002,Nebraska,7.67,5.85
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=5965&ovl=Jets"">Link</a>",Chris Baker,TE,2002,Michigan State,7.53,5.82
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=6198&ovl=Commanders"">Link</a>",Robert Royal,TE,2002,Louisiana State,7.38,5.25
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=6239&ovl=Ravens"">Link</a>",Terry Jones,TE,2002,Alabama,7.13,4.9
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=6191&ovl=Dolphins"">Link</a>",Randy McMichael,TE,2002,Georgia,6.07,3.64
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=6161&ovl=Cardinals"">Link</a>",Mike Banks,TE,2002,Iowa State,6.29,3.59
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=5938&ovl=Cowboys"">Link</a>",Bob Slowikowski,TE,2002,Virginia Tech,,
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=5952&ovl=Bears"">Link</a>",Bryan Fletcher,TE,2002,UCLA,,
