Link,Name,Pos,Year,College,RAS,Alltime
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11317&ovl=Vikings"">Link</a>",Jerick McKinnon,RB,2014,Georgia Southern,9.78,9.83
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11052&ovl=Titans"">Link</a>",Bishop Sankey,RB,2014,Washington,9.72,9.74
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11629&ovl=Panthers"">Link</a>",Tyler Gaffney,RB,2014,Stanford,9.28,9.42
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11013&ovl=Giants"">Link</a>",Andre Williams,RB,2014,Boston College,9.25,9.32
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11618&ovl=Rams"">Link</a>",Tre Mason,RB,2014,Auburn,8.94,9.22
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11107&ovl=Buccaneers"">Link</a>",Charles Sims,RB,2014,West Virginia,8.58,9.11
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11432&ovl=Ravens"">Link</a>",Lorenzo Taliaferro,RB,2014,Coastal Carolina,7.83,8.14
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11418&ovl=Commanders"">Link</a>",Lache Seastrunk,RB,2014,Baylor,7.21,7.75
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11286&ovl=Patriots"">Link</a>",James White,RB,2014,Wisconsin,4.94,5.81
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11009&ovl=Texans"">Link</a>",Alfred Blue,RB,2014,Louisiana State,5.04,5.66
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11574&ovl=Jaguars"">Link</a>",Storm Johnson,RB,2014,Central Florida,4.44,4.84
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11095&ovl=49ers"">Link</a>",Carlos Hyde,RB,2014,Ohio State,4.23,4.61
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11588&ovl=Browns"">Link</a>",Terrance West,RB,2014,Towson,3.91,4.56
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11176&ovl=Chiefs"">Link</a>",De'Anthony Thomas,RB,2014,Oregon,3.7,4.31
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11365&ovl=Bears"">Link</a>",Ka'Deem Carey,RB,2014,Arizona,2.91,3.72
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11446&ovl=Chargers"">Link</a>",Marion Grice,RB,2014,Arizona State,2.71,3.44
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11198&ovl=Falcons"">Link</a>",Devonta Freeman,RB,2014,Florida State,2.34,3.18
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11316&ovl=Bengals"">Link</a>",Jeremy Hill,RB,2014,Louisiana State,2.29,2.49
