Link,Name,Pos,Year,College,RAS,Alltime
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=6056&ovl=Packers"">Link</a>",Javon Walker,WR,2002,Florida State,10,9.98
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=6240&ovl=Giants"">Link</a>",Tim Carter,WR,2002,Auburn,9.93,9.82
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=5920&ovl=Browns"">Link</a>",Andre Davis,WR,2002,Virginia Tech,9.95,9.81
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=6053&ovl=Cardinals"">Link</a>",Jason McAddley,WR,2002,Alabama,9.82,9.39
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=5993&ovl=Patriots"">Link</a>",David Givens,WR,2002,Notre Dame,9.61,9.23
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=6194&ovl=Chargers"">Link</a>",Reche Caldwell,WR,2002,Florida,9.51,9.11
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=6055&ovl=Ravens"">Link</a>",Javin Hunter,WR,2002,Notre Dame,9.42,8.86
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=5997&ovl=Patriots"">Link</a>",Deion Branch,WR,2002,Louisville,9.43,8.71
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=6238&ovl=Chargers"">Link</a>",Terry Charles,WR,2002,Portland State,9.56,8.71
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=6207&ovl=Ravens"">Link</a>",Ron Johnson,WR,2002,Minnesota,9.58,8.6
