Link,Name,Pos,Year,College,RAS,Alltime RAS
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29749&ovl=South+Dakota+State"">Link</a>",Amar Johnson,RB,2025,South Dakota State,8.8,8.8
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28233&ovl=Alberta"">Link</a>",Opemipo Oshinubi,RB,2025,Alberta,8.74,8.74
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29672&ovl=North+Carolina+State"">Link</a>",Jordan Waters,RB,2025,North Carolina State,8.63,8.63
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28094&ovl=Portland+State"">Link</a>",Christian Grubb,RB,2025,Portland State,8.59,8.59
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27281&ovl=Bengals"">Link</a>",Tahj Brooks,RB,2025,Texas Tech,8.58,8.58
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27102&ovl=Broncos"">Link</a>",RJ Harvey,RB,2025,Central Florida,8.49,8.49
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27319&ovl=Commanders"">Link</a>",Jacory Croskey-Merritt,RB,2025,Arizona,8.29,8.29
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27159&ovl=Seahawks"">Link</a>",Damien Martinez,RB,2025,Miami,8.19,8.19
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27811&ovl=Louisiana+State"">Link</a>",Josh Williams,RB,2025,Louisiana State,8.11,8.11
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29171&ovl=Fort+Hays+State"">Link</a>",Shane Watts,RB,2025,Fort Hays State,8.1,8.1
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29596&ovl=Western+Kentucky"">Link</a>",Elijah Young,RB,2025,Western Kentucky,8.04,8.04
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28683&ovl=Davenport"">Link</a>",Myren Harris,RB,2025,Davenport,7.78,7.78
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28263&ovl=Northern+Iowa"">Link</a>",Amauri Pesek-Hickson,RB,2025,Northern Iowa,7.74,7.74
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27709&ovl=Georgia+Southern"">Link</a>",Jalen White,RB,2025,Georgia Southern,7.73,7.73
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27105&ovl=Delaware"">Link</a>",Marcus Yarns,RB,2025,Delaware,7.72,7.72
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29126&ovl=Ohio"">Link</a>",Anthony Tyus,RB,2025,Ohio,7.72,7.72
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29162&ovl=Southern+Arkansas"">Link</a>",Jariq Scales,RB,2025,Southern Arkansas,7.61,7.61
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27469&ovl=Miami+OH"">Link</a>",Kevin Davis,RB,2025,Miami OH,7.6,7.6
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29380&ovl=Stephen+F.+Austin"">Link</a>",Qualan Jones,RB,2025,Stephen F. Austin,7.57,7.57
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27936&ovl=South+Carolina"">Link</a>",Juju McDowell,RB,2025,South Carolina,7.55,7.55
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27647&ovl=New+Mexico"">Link</a>",Andrew Henry,RB,2025,New Mexico,7.51,7.51
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27669&ovl=Central+Arkansas"">Link</a>",Shunderrick Powell,RB,2025,Central Arkansas,7.46,7.46
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27085&ovl=Giants"">Link</a>",Cameron Skattebo,RB,2025,Arizona State,7.45,7.45
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28301&ovl=Miami+OH"">Link</a>",Keyon Mozee,RB,2025,Miami OH,7.42,7.42
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28250&ovl=Western"">Link</a>",Keanu Yazbeck,RB,2025,Western,7.32,7.32
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29327&ovl=South+Florida"">Link</a>",Nay'Quan Wright,RB,2025,South Florida,7.27,7.27
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27215&ovl=Chiefs"">Link</a>",Brashard Smith,RB,2025,Southern Methodist,7.21,7.21
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27094&ovl=Rams"">Link</a>",Jarquez Hunter,RB,2025,Auburn,7.17,7.17
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29458&ovl=Texas+State"">Link</a>",Deion Hankins,RB,2025,Texas State,7.16,7.16
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28067&ovl=Colorado+State"">Link</a>",Avery Morrow,RB,2025,Colorado State,7.14,7.14
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27441&ovl=Delaware+State"">Link</a>",Jaden Sutton,RB,2025,Delaware State,7.13,7.13
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27180&ovl=South+Carolina"">Link</a>",Raheim Sanders,RB,2025,South Carolina,7.09,7.09
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29847&ovl=Cal-Davis"">Link</a>",Lan Larison,RB,2025,Cal-Davis,7.02,7.02
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29752&ovl=Montana"">Link</a>",Nick Ostmo,RB,2025,Montana,6.99,6.99
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28944&ovl=Minnesota"">Link</a>",Marcus Major,RB,2025,Minnesota,6.97,6.97
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27122&ovl=Panthers"">Link</a>",Trevor Etienne,RB,2025,Georgia,6.94,6.94
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27975&ovl=Arizona+State"">Link</a>",Decarlos Brooks,RB,2025,Arizona State,6.71,6.71
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27248&ovl=Texans"">Link</a>",Jo'quavious Marks,RB,2025,Southern California,6.66,6.66
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27137&ovl=Saints"">Link</a>",Devin Neal,RB,2025,Kansas,6.66,6.66
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27395&ovl=Browns"">Link</a>",Dylan Sampson,RB,2025,Tennessee,6.6,6.6
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28460&ovl=Ithaca"">Link</a>",Jalen Leonard-Osbourne,RB,2025,Ithaca,6.58,6.58
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28432&ovl=Boston+College"">Link</a>",Rye Robichaux,RB,2025,Boston College,6.49,6.49
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27561&ovl=Jackson+State"">Link</a>",Irv Mulligan,RB,2025,Jackson State,6.46,6.46
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28853&ovl=Marshall"">Link</a>",Jordan Houston,RB,2025,Marshall,6.45,6.45
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27273&ovl=Cowboys"">Link</a>",Jaydon Blue,RB,2025,Texas,6.34,6.34
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28107&ovl=UCLA"">Link</a>",Keegan Jones,RB,2025,UCLA,6.32,6.32
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27191&ovl=Dolphins"">Link</a>",Ollie Gordon II,RB,2025,Oklahoma State,6.21,6.21
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28975&ovl=Missouri+State"">Link</a>",Jacardia Wright,RB,2025,Missouri State,6.13,6.13
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27873&ovl=Ball+State"">Link</a>",Braedon Sloan,RB,2025,Ball State,6.13,6.13
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29819&ovl=North+Dakota+State"">Link</a>",T.K. Marshall,RB,2025,North Dakota State,6.12,6.12
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28292&ovl=Old+Dominion"">Link</a>",Aaron Young,RB,2025,Old Dominion,6.02,6.02
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27707&ovl=Central+Michigan"">Link</a>",Marion Lukes,RB,2025,Central Michigan,6.01,6.01
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29421&ovl=Tennessee+Tech"">Link</a>",Jalen Mitchell,RB,2025,Tennessee Tech,5.94,5.94
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29133&ovl=Lock+Haven"">Link</a>",KJ Howard,RB,2025,Lock Haven,5.89,5.89
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29511&ovl=UNLV"">Link</a>",Kylin James,RB,2025,UNLV,5.87,5.87
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28473&ovl=Central+Arkansas"">Link</a>",Darius Harris,RB,2025,Central Arkansas,5.84,5.84
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28403&ovl=Appalachian+State"">Link</a>",Ahmani Marshall,RB,2025,Appalachian State,5.82,5.82
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27403&ovl=Memphis"">Link</a>",Mario Anderson Jr.,RB,2025,Memphis,5.8,5.8
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29728&ovl=South+Dakota"">Link</a>",Travis Theis,RB,2025,South Dakota,5.77,5.77
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29717&ovl=Rhode+Island"">Link</a>",Gabe Sloat,RB,2025,Rhode Island,5.73,5.73
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29150&ovl=Harding"">Link</a>",Chauncey Martin,RB,2025,Harding,5.58,5.58
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27121&ovl=Howard"">Link</a>",Jarett Hunter,RB,2025,Howard,5.52,5.52
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28772&ovl=Mount+Union"">Link</a>",Tyler Echeverry,RB,2025,Mount Union,5.35,5.35
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28463&ovl=Claremont-Mudd-Scripps"">Link</a>",Justin Edwards,RB,2025,Claremont-Mudd-Scripps,5.31,5.31
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29473&ovl=Toledo"">Link</a>",Jac Stuart,RB,2025,Toledo,5.31,5.31
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=20954&ovl=College"">Link</a>",Average RB,RB,2025,College,5.27,5.27
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27696&ovl=Boston+College"">Link</a>",Treshaun Ward,RB,2025,Boston College,5.15,5.15
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28533&ovl=New+Haven"">Link</a>",Christohper Ais,RB,2025,New Haven,5.13,5.13
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28935&ovl=Minnesota"">Link</a>",Jaren Mangham,RB,2025,Minnesota,5.12,5.12
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29652&ovl=Maine"">Link</a>",Jaharie Martin,RB,2025,Maine,5.01,5.01
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29054&ovl=North+Carolina"">Link</a>",Darwin Barlow,RB,2025,North Carolina,4.95,4.95
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27387&ovl=Arkansas"">Link</a>",Ja'Quinden Jackson,RB,2025,Arkansas,4.89,4.89
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27701&ovl=Utah"">Link</a>",Micah Bernard,RB,2025,Utah,4.79,4.79
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28191&ovl=Long+Island"">Link</a>",Ludovick Choquette,RB,2025,Long Island,4.77,4.77
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27602&ovl=Notre+Dame"">Link</a>",Max Hurleman,RB,2025,Notre Dame,4.71,4.71
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=28729&ovl=Indiana"">Link</a>",Ty Son Lawton,RB,2025,Indiana,4.69,4.69
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27304&ovl=49ers"">Link</a>",Jordan James,RB,2025,Oregon,4.65,4.65
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27604&ovl=Central+Florida"">Link</a>",Peny Boone,RB,2025,Central Florida,4.64,4.64
