year,team_id,sr_id,college_link
2001,151,randy-jordan-2,https://www.sports-reference.com/cfb/players/randy-jordan-2.html
2001,151,jerry-porter-1,https://www.sports-reference.com/cfb/players/jerry-porter-1.html
2001,151,roland-williams-1,https://www.sports-reference.com/cfb/players/roland-williams-1.html
2001,151,tyrone-wheatley-1,https://www.sports-reference.com/cfb/players/tyrone-wheatley-1.html
2001,151,tim-brown-3,https://www.sports-reference.com/cfb/players/tim-brown-3.html
2001,151,charlie-garner-1,https://www.sports-reference.com/cfb/players/charlie-garner-1.html
2001,150,jermaine-williams-2,https://www.sports-reference.com/cfb/players/jermaine-williams-2.html
2001,150,mike-cloud-1,https://www.sports-reference.com/cfb/players/mike-cloud-1.html
2001,150,larry-parker-3,https://www.sports-reference.com/cfb/players/larry-parker-3.html
2001,150,eddie-kennison-1,https://www.sports-reference.com/cfb/players/eddie-kennison-1.html
2001,150,derrick-alexander-1,https://www.sports-reference.com/cfb/players/derrick-alexander-1.html
2001,150,tony-gonzalez-2,https://www.sports-reference.com/cfb/players/tony-gonzalez-2.html
2001,150,priest-holmes-1,https://www.sports-reference.com/cfb/players/priest-holmes-1.html
2001,152,ronney-jenkins-1,https://www.sports-reference.com/cfb/players/ronney-jenkins-1.html
2001,153,justin-watson-1,https://www.sports-reference.com/cfb/players/justin-watson-1.html
2001,153,robert-holcombe-1,https://www.sports-reference.com/cfb/players/robert-holcombe-1.html
2001,153,az-zahir-hakim-1,https://www.sports-reference.com/cfb/players/az-zahir-hakim-1.html
2001,153,ernie-conwell-1,https://www.sports-reference.com/cfb/players/ernie-conwell-1.html
2001,153,ricky-proehl-1,https://www.sports-reference.com/cfb/players/ricky-proehl-1.html
2001,153,trung-canidate-1,https://www.sports-reference.com/cfb/players/trung-canidate-1.html
2001,153,isaac-bruce-1,https://www.sports-reference.com/cfb/players/isaac-bruce-1.html
2001,153,torry-holt-1,https://www.sports-reference.com/cfb/players/torry-holt-1.html
2001,153,marshall-faulk-1,https://www.sports-reference.com/cfb/players/marshall-faulk-1.html
2001,152,derrick-harris-1,https://www.sports-reference.com/cfb/players/derrick-harris-1.html
2001,152,patrick-batteaux-1,https://www.sports-reference.com/cfb/players/patrick-batteaux-1.html
2001,152,trevor-gaylor-1,https://www.sports-reference.com/cfb/players/trevor-gaylor-1.html
2001,152,terrell-fletcher-1,https://www.sports-reference.com/cfb/players/terrell-fletcher-1.html
2001,152,freddie-jones-1,https://www.sports-reference.com/cfb/players/freddie-jones-1.html
2001,152,tim-dwight-1,https://www.sports-reference.com/cfb/players/tim-dwight-1.html
2001,152,jeff-graham-2,https://www.sports-reference.com/cfb/players/jeff-graham-2.html
2001,152,curtis-conway-1,https://www.sports-reference.com/cfb/players/curtis-conway-1.html
2001,155,travis-prentice-1,https://www.sports-reference.com/cfb/players/travis-prentice-1.html
