year,player,pff_id,rush_grade,rec_grade,team
2018,Malik Wooldridge,102,,45.2,AKRON
2018,Wade Buckman,347,,54.1,W MICHIGAN
2018,Mason Keeler,351,,30.3,WYOMING
2018,Tyrin Summers,138,,60.2,CINCINNATI
2018,Alex Ofodile,229,,46.9,MISSOURI
2018,Mo Edwards Jr.,288,,59.6,S ALABAMA
2018,Christian Williams,305,,55,TCU
2019,Bradley Rozner,275,,70.3,RICE
2019,Shemar Thornton,166,,67.8,FIU
2019,Deangelo Antoine,165,,79,FAU
2019,Stephon Robinson Jr.,198,,72.9,KANSAS
2019,Reggie Todd,318,,67.3,TROY
2019,Joshua Palmer,307,,65.8,TENNESSEE
2019,B.J. Casteel,109,,62.7,ARIZONA
2019,Cheyenne O'Grady,111,,70.1,ARKANSAS
2019,CJ Marable,141,,76.5,COAST CAR
2019,Trevis Graham ,314,,65.1,TEXAS ST
2019,Joshua Fleeks,118,,65,BAYLOR
2019,Pokey Wilson,167,,61.2,FLORIDA ST
2019,Jayshon Jackson,138,,54.8,CINCINNATI
2019,JuanCarlos Santana,320,,66.9,TULSA
2019,Steven Williams,263,,56.3,DOMINION
2019,Mohamed Jabbie,278,,52.2,RUTGERS
2019,Artavis Pierce,265,,70.4,OREGON ST
2019,Billy Bob Humphreys,285,,49.9,S JOSE ST
2019,Zander Horvath,273,,61.6,PURDUE
2019,Anthony D. Taylor,314,,64.6,TEXAS ST
2019,Benny LeMay,136,,67.8,CHARLOTTE
2019,Tobias Oliver,176,,58.6,GA TECH
2019,Jess Trussell,330,,67.6,UTEP
2019,Keyon Henry-Brooks,333,,59.1,VANDERBILT
2019,Jordan Byrd,284,,75.1,S DIEGO ST
2019,CJ Williams,237,,70.9,NAVY
2019,Austin Ogunmakin,251,,62.7,N TEXAS
2019,Jabir Daughtry-Frye,318,,37.3,TROY
2019,Erik Krommenhoek,326,,46.5,USC
2019,Adam Prentice,144,,48.1,COLO STATE
2019,Keoni-Kordell Makekau,237,,71.3,NAVY
2019,Jaqwis Dancy,208,,59.8,LA TECH
2019,Ishod Byarm,136,,56.1,CHARLOTTE
2019,Terelle West,224,,42.7,MIDDLE TN
2019,Traveon Samuel,218,,56.8,MEMPHIS
2019,Elijah Davis,263,,63.9,DOMINION
2019,Tre Odoms-Dukes,327,,59.7,USF
2019,Hunter Bergeron,207,,36.5,LA LAFAYET
2019,Sammy Wheeler,199,,61.4,KANSAS ST
2019,Cameron Sullivan-Brown,266,,65.7,PENN STATE
2019,Turon Ivy Jr.,190,,53.9,INDIANA
2019,Tre Adams,109,,47,ARIZONA
2019,Devante Peete,210,,57,LOUISVILLE
2019,Houston Heimuli,300,,57.5,STANFORD
2019,Jay Symonds,300,,82,STANFORD
2019,Jay Urich,289,,47.8,S CAROLINA
2019,Cody Rudy,117,,56,BALL ST
2019,Lesley Dalger,101,,47.5,AIR FORCE
2019,Gilberto Torres,216,,34.8,UMASS
2019,Nathan Cottrell,176,,86.9,GA TECH
2019,Tate Martell,220,,49.5,MIAMI FL
2019,Demetrius Davis,321,,74,UAB
2019,Forest McKee,330,,52.7,UTEP
2019,Tory Carter,211,,51.1,LSU
2019,Taven Birdow,101,,43,AIR FORCE
2019,James Tupou,330,,36.7,UTEP
2019,Spencer Nigh,115,,47.3,AUBURN
2019,Dalton Adkison,318,,59.1,TROY
2019,Nahshon Ellerbe,275,,66.9,RICE
2019,Joey Carroll,122,,38.3,BOWL GREEN
2019,Jayy McDonald,224,,56.9,MIDDLE TN
2019,Maurice Massey,229,,51.1,MISSOURI
2019,BJ Alexander,202,,56.3,KENTUCKY
2019,Bryce Kirtz,256,,56.7,NWESTERN
2019,Tanner Matthews,237,,57.3,NAVY
2019,Chuck Davis,335,,56.2,VIRGINIA
2019,Isaiah Hazel,215,,52,MARYLAND
2019,Jair Hawkins-Anderson,176,,61,GA TECH
2019,Jaylin Jackson,163,,53.6,FLORIDA
2019,Skylor Clinton,321,,59.7,UAB
2019,Isaiah Miranda,121,,79.1,BOSTON COL
2019,Donavon Hickman,209,,55.1,LA MONROE
2019,Jacob Adams,208,,52.7,LA TECH
2019,Devon Jackson,224,,53.6,MIDDLE TN
2019,Joeseph Sewell,224,,52.2,MIDDLE TN
2019,Koby Bullard,118,,61,BAYLOR
2019,Jackson Gleeson,118,,54.8,BAYLOR
2019,Isaiah Montgomery,307,,55,TENNESSEE
2019,Camron Horry,312,,30.7,TEXAS A&M
2019,Chris Herron,199,,44.8,KANSAS ST
2019,Jonathan Sanchez,275,,30.5,RICE
2019,Brandon LaBrie,221,,52.7,MIAMI OH
2019,Chris'Seon Stringer,316,,45.8,TOLEDO
2019,Spencer Roe,198,,88,KANSAS
2019,Ryan Lynch,144,,44.6,COLO STATE
2019,TK McLendon Jr.,211,,83.1,LSU
2019,Tyler Carr,315,,55.7,TEXAS TECH
2019,Abe Anderson,320,,31.1,TULSA
2019,Javon Ivory,218,,44.7,MEMPHIS
2019,Nelson Smith,237,,32.2,NAVY
2019,Caqavouis Berryhill,327,,53.2,USF
2019,Timothy Jackson,101,,57.8,AIR FORCE
2019,Malik Wesley,325,,54.1,UNLV
2019,Patrick McKaufman,262,,54.2,OKLA STATE
2019,Adam Berghorst,223,,46.2,MICH STATE
2019,Malik Tyson,166,,53.3,FIU
2019,Nick Szpor,351,,53.9,WYOMING
2019,Najeh Baker,316,,58.6,TOLEDO
2020,Reggie Todd,318,,66.7,TROY
2020,Joshua Palmer,307,,71.9,TENNESSEE
2020,JuanCarlos Santana,320,,69.6,TULSA
2020,Javon Ivory,218,,59.1,MEMPHIS
2020,Austin Ogunmakin,251,,59.4,N TEXAS
2020,Jayshon Jackson,138,,58.5,CINCINNATI
2020,CJ Marable,141,,71.3,COAST CAR
2020,Pokey Wilson,167,,62,FLORIDA ST
2020,Tre Odoms-Dukes,327,,68.8,USF
2020,Trevis Graham ,314,,63.2,TEXAS ST
2020,Keyon Henry-Brooks,333,,82.9,VANDERBILT
2020,Zander Horvath,273,,80.1,PURDUE
2020,Joshua Fleeks,118,,60.9,BAYLOR
2020,Jovany Ruiz-Navarro,126,,64.9,BUFFALO
2020,B.J. Casteel,109,,56.9,ARIZONA
2020,La'Vontae Shenault,143,,68.7,COLORADO
2020,Tony Grimes Jr.,102,,59.4,AKRON
2020,CJ Williams,237,,66.5,NAVY
2020,Cody Rudy,117,,50.8,BALL ST
2020,DJ Render,199,,55.3,KANSAS ST
2020,BJ Alexander,165,,52.3,FAU
2020,Jayy McDonald,224,,48.9,MIDDLE TN
2020,Samuel Brown,343,,60.9,W VIRGINIA
2020,Sammy Wheeler,199,,65.4,KANSAS ST
2020,Christan Horn,108,,51.7,APP STATE
2020,Erik Krommenhoek,326,,50.3,USC
2020,Juwaun Price,242,,60.9,NEW MEX ST
2020,Michael Brown Stephens,225,,57.8,MINNESOTA
2020,Kam Brown,324,,57.9,UCLA
2020,Jordan Byrd,284,,56.9,S DIEGO ST
2020,Tory Carter,211,,54.1,LSU
2020,Myles Fells,237,,61.9,NAVY
2020,Stephon Robinson Jr.,198,,77.5,KANSAS
2020,Moochie Dixon,311,,71.6,TEXAS
2020,Hunter Bergeron,207,,44.7,LA LAFAYET
2020,Jack Coco,176,,58.8,GA TECH
2020,Jacob Adams,208,,67.5,LA TECH
2020,Ja'Quavion Fraziars,163,,52.4,FLORIDA
2020,Billy Bob Humphreys,285,,54.3,S JOSE ST
2020,Jeremiah Fails,346,,56.6,W KENTUCKY
2020,Charlie Norman,209,,35.8,LA MONROE
2020,Carlinos Acie,237,,51.3,NAVY
2020,Ja'Mori Maclin,229,,56.3,MISSOURI
2020,Adam Prentice,289,,57.3,S CAROLINA
2020,Jorden Gidrey,101,,44,AIR FORCE
2020,Zamar Wise,216,,61.6,UMASS
2020,Isaac James-Gray,117,,76.7,BALL ST
2020,Ja'Darion Smith,242,,55,NEW MEX ST
2020,Leonard Parker,327,,65.8,USF
2020,Cameron Sullivan-Brown,266,,56.3,PENN STATE
2020,Maceo Donald,156,,56.3,E CAROLINA
2020,Pat Hughes,207,,46.6,LA LAFAYET
2020,Joshua Youngblood,278,,55.7,RUTGERS
2020,Keith Davis,110,,54.2,ARIZONA ST
2020,Jefftey Joseph,165,,57.8,FAU
2020,Damon Ward Jr.,251,,53.5,N TEXAS
2020,Valen Jones,109,,59.1,ARIZONA
2020,Tyler Baylor,215,,35.6,MARYLAND
2020,Caqavouis Berryhill,327,,52.8,USF
2020,Adam Berghorst,223,,32.8,MICH STATE
2020,Ja'Kori Morgan,182,,56.2,HOUSTON
2020,Marcell Gleaton,237,,54.5,NAVY
2020,D.J. Taylor,110,,60.8,ARIZONA ST
2020,Mason Laurence,245,,58.3,N CAROLINA
2020,Devon High,237,,57,NAVY
2020,Lane Lunt,128,,37.3,BYU
2020,Aidan Lee,130,,44.8,CAL
2020,Billy Ward,176,,36.3,GA TECH
2020,Hunter Kaufman,198,,54.5,KANSAS
2020,Marcellus Crutchfield,261,,45.1,OKLAHOMA
2020,Drew McQuarrie,121,,54.1,BOSTON COL
2020,Paxton Anderson,311,,44.8,TEXAS
2020,Quardraiz Wadley,330,,28,UTEP
2020,Bryce Childress,318,,57.1,TROY
2020,DJ Thomas-Jones,226,,56.7,OLE MISS
2020,Corbin Blanchard,101,,59.6,AIR FORCE
2020,Donivan Wright,160,,62.1,E MICHIGAN
2020,Seth Meador,101,,57,AIR FORCE
2020,Joshua Hardeman,351,,46.7,WYOMING
2020,Kwesi Evans,306,,57.3,TEMPLE
2021,Jayshon Jackson,117,,72.7,BALL ST
2021,JuanCarlos Santana,320,,68.3,TULSA
2021,Stephon Robinson Jr.,256,,74.8,NWESTERN
2021,B.J. Casteel,109,,52.2,ARIZONA
2021,Javon Ivory,218,,62.6,MEMPHIS
2021,Juwaun Price,242,,51.4,NEW MEX ST
2021,Michael Brown Stephens,225,,63.7,MINNESOTA
2021,Joshua Hardeman,351,,61.1,WYOMING
2021,Pokey Wilson,167,,61.3,FLORIDA ST
2021,Reggie Todd,318,,62.8,TROY
2021,Trevis Graham ,314,,80.5,TEXAS ST
2021,Ty Jones,169,,57.2,FRESNO ST
2021,DJ Collins,140,,64.4,CLEMSON
2021,Cody Rudy,117,,40.9,BALL ST
2021,JP Richardson,262,,65.7,OKLA STATE
2021,John Rhys Plumlee,226,,66.5,OLE MISS
2021,Stone Smartt,263,,58.9,DOMINION
2021,Scoobie Ford,227,,64.7,MISS STATE
2021,Tony Grimes Jr.,102,,63,AKRON
2021,Sammy Wheeler,199,,59.1,KANSAS ST
2021,Zander Horvath,273,,60.6,PURDUE
2021,JJ Hester,229,,59.8,MISSOURI
2021,Kilinahe Mendiola-Jensen,325,,58.7,UNLV
2021,Erik Krommenhoek,326,,49,USC
2021,Trey Cooley,210,,67.5,LOUISVILLE
2021,Rontavius Groves,314,,53.1,TEXAS ST
2021,Moochie Dixon,311,,62.4,TEXAS
2021,Tay Lanier,241,,56.5,NEW MEXICO
2021,Jordan Byrd,284,,78,S DIEGO ST
2021,Jacob Rodriguez,335,,49.3,VIRGINIA
2021,Shemar Thornton,166,,54.6,FIU
2021,Cameron Sullivan-Brown,266,,50.8,PENN STATE
2021,Donnovan Moorer,314,,60.8,TEXAS ST
2021,Christan Horn,108,,53.6,APP STATE
2021,Justin Richard Baker,130,,56.6,CAL
2021,Jovany Ruiz-Navarro,126,,64.7,BUFFALO
2021,Ja'Quavion Fraziars,163,,56.6,FLORIDA
2021,La'Vontae Shenault,143,,58.9,COLORADO
2021,Elijah Davis,263,,48.5,DOMINION
2021,Jairus Mack,136,,71.5,CHARLOTTE
2021,Joshua Fleeks,118,,68.4,BAYLOR
2021,EJ Wilson Jr.,166,,63.7,FIU
2021,Jacob Adams,208,,55.3,LA TECH
2021,Shaun Grayson,325,,53.3,UNLV
2021,Trilion Coles,323,,64.7,UCF
2021,Carlinos Acie,237,,50.9,NAVY
2021,Karate Brenson,117,,56.4,BALL ST
2021,Hunter Bergeron,207,,40.5,LA LAFAYET
2021,James Ziglor III,333,,61.6,VANDERBILT
2021,Chauncey Magwood,202,,52.8,KENTUCKY
2021,Jay Ducker,254,,42.2,N ILLINOIS
2021,Bradley Rozner,275,,73.5,RICE
2021,Jake Orlando,216,,60.6,UMASS
2021,Cjay Boone,241,,56.5,NEW MEXICO
2021,Chancellor Brewington,238,,65.4,NEBRASKA
2021,Loronzo Thompson,251,,47.6,N TEXAS
2021,D'Wayne Crawford,206,,53.8,LIBERTY
2021,Aramoni Rhone,259,,56.5,OHIO
2021,Hekili Keliiliki,180,,90.8,HAWAII
2021,Alex Enders,316,,35.9,TOLEDO
2021,Samuel Brown,343,,67.7,W VIRGINIA
2021,Jack Vecchi,264,,53.9,OREGON
2021,Jessie Parson III,278,,54.5,RUTGERS
2021,Ahmirr Robinson,278,,55.8,RUTGERS
2021,Sawyer Racanelli,340,,51.2,WASHINGTON
2021,Caden Blum,101,,52.9,AIR FORCE
2021,Sahmir Hagans,154,,51.9,DUKE
2021,Christian Greene,339,,54,WAKE
2021,Jack Colletto,265,,85,OREGON ST
2021,D.J. Stepney,134,,58,C MICHIGAN
2021,Mason King,254,,30.6,N ILLINOIS
2021,J.Michael Sturdivant,130,,40.4,CAL
2021,Jabez Tinae,340,,54.8,WASHINGTON
2021,Ja'Mori Maclin,229,,56.8,MISSOURI
2021,Nick Elksnis,163,,57.7,FLORIDA
2021,DJ Thomas-Jones,226,,56.5,OLE MISS
2021,Brayden Monday,206,,54.5,LIBERTY
2021,Ed Ogle,206,,55.8,LIBERTY
2021,Quardraiz Wadley,330,,64.5,UTEP
2021,Charlie Norman,209,,59.5,LA MONROE
2021,Chance La Chapelle,285,,53.9,S JOSE ST
2021,CJ Tate,262,,56.8,OKLA STATE
2021,Jordan Johnson,323,,47.1,UCF
2021,Michael Fox,248,,56.7,NC STATE
2021,Don Munnerlyn,278,,55.9,RUTGERS
2021,Preston Bacon,256,,58,NWESTERN
2021,Billy Ward,176,,48,GA TECH
2021,Noah Robinson,263,,54.7,DOMINION
2021,Zach Russell,122,,49.4,BOWL GREEN
2021,Donta Armstrong,136,,51.9,CHARLOTTE
2021,Keenan Brown,144,,55.5,COLO STATE
2021,Joah Flores,241,,45.4,NEW MEXICO
2021,Kenyon Jackson,312,,52.5,TEXAS A&M
2021,Matt Torey,222,,55.5,MICHIGAN
2021,Derik LeCaptain,225,,61.7,MINNESOTA
2021,Khmari Thompson,187,,48.4,ILLINOIS
2021,Jack Coco,176,,54.9,GA TECH
2021,Bryce Profitt,102,,52.9,AKRON
2021,Cole Blaker,337,,56.9,VA TECH
2021,Alec Ward,134,,55.8,C MICHIGAN
2021,AJ Harrison,316,,48.1,TOLEDO
2021,Colt Atkinson,261,,46.4,OKLAHOMA
2022,Jayshon Jackson,117,,71.8,BALL ST
2022,J.Michael Sturdivant,130,,70.6,CAL
2022,JuanCarlos Santana,320,,63.6,TULSA
2022,OJ Hiliare,122,,68.8,BOWL GREEN
2022,B.J. Casteel,239,,61.6,NEVADA
2022,JP Richardson,262,,61.1,OKLA STATE
2022,Bradley Rozner,275,,70.2,RICE
2022,Javon Ivory,218,,63.7,MEMPHIS
2022,Joshua Hardeman,351,,63.7,WYOMING
2022,Samuel Brown,182,,65.1,HOUSTON
2022,Chuck Montgomery,214,,62.7,MARSHALL
2022,Shemar Thornton,254,,74.3,N ILLINOIS
2022,Christan Horn,108,,73.4,APP STATE
2022,Sahmir Hagans,154,,65.3,DUKE
2022,Cameron Sullivan-Brown,216,,63.5,UMASS
2022,Pokey Wilson,167,,72.2,FLORIDA ST
2022,DJ Thomas-Jones,288,,55.8,S ALABAMA
2022,Rontavius Groves,314,,57.8,TEXAS ST
2022,Moochie Dixon,287,,77.4,SMU
2022,DeaJaun McDougle,319,,58.8,TULANE
2022,Michael Brown Stephens,225,,62.8,MINNESOTA
2022,Ja'Mori Maclin,251,,62.9,N TEXAS
2022,Joseph Griffin Jr.,121,,64.2,BOSTON COL
2022,Dash Luke,209,,66.5,LA MONROE
2022,Quaterrius Tolbert,224,,48.7,MIDDLE TN
2022,Donnovan Moorer,314,,60.1,TEXAS ST
2022,EJ Wilson Jr.,166,,71.2,FIU
2022,Devaughn Mortimer,209,,59.8,LA MONROE
2022,JR Wilson,335,,55.6,VIRGINIA
2022,Chancellor Brewington,238,,53.4,NEBRASKA
2022,Nick Cenacle,180,,59.4,HAWAII
2022,Tony Grimes Jr.,102,,59.1,AKRON
2022,Cedd Seabrough,248,,47.5,NC STATE
2022,Trey Cooley,210,,65.1,LOUISVILLE
2022,Chauncey Magwood,202,,68.2,KENTUCKY
2022,Jordan Byrd,284,,57.4,S DIEGO ST
2022,Jay Ducker,218,,60.5,MEMPHIS
2022,Vontravious Hall,241,,55,NEW MEXICO
2022,Sammy Wheeler,199,,60,KANSAS ST
2022,Duece Jones,241,,56.3,NEW MEXICO
2022,Ja'Quavion Fraziars,163,,62,FLORIDA
2022,Scoobie Ford,227,,50.5,MISS STATE
2022,Ty Jones,169,,51.7,FRESNO ST
2022,Joshua Nicholson,284,,57,S DIEGO ST
2022,Joey Braasch,351,,55.6,WYOMING
2022,Jake Orlando,216,,46,UMASS
2022,BJ Alexander,165,,52.9,FAU
2022,Mason King,254,,59.1,N ILLINOIS
2022,Eric Marsh,242,,59,NEW MEX ST
2022,Nathaniel Jones,241,,60.3,NEW MEXICO
2022,Cam'ron Barfield,121,,45.7,BOSTON COL
2022,Reggie Virgil,221,,63.2,MIAMI OH
2022,Chaese Jackson,160,,67.3,E MICHIGAN
2022,Isaiah Gash,222,,65.7,MICHIGAN
2022,Omari Walker,113,,55.6,ARK STATE
2022,Kwesi Evans,306,,52.3,TEMPLE
2022,Jordan Mosley,227,,73.2,MISS STATE
2022,Jay Barry Jr.,166,,54.3,FIU
2022,Jordan Diaz,306,,53.3,TEMPLE
2022,Nasjzae Bryant-Lelei,180,,64.7,HAWAII
2022,Jovany Ruiz-Navarro,126,,58.1,BUFFALO
2022,Turon Ivy Jr.,141,,56.5,COAST CAR
2022,Justin Richard Baker,130,,74.1,CAL
2022,Joshua Fleeks,118,,77.2,BAYLOR
2022,DJ Collins,140,,51,CLEMSON
2022,Allie Brown,174,,54.8,GA SOUTHRN
2022,Calvin Johnson II,256,,70.8,NWESTERN
2022,Brock Lampe,254,,61.9,N ILLINOIS
2022,Veshe Daniyan,114,,52,ARMY
2022,Preston Bacon,256,,52.7,NWESTERN
2022,Ike White,225,,46.3,MINNESOTA
2022,Javohn Thomas,327,,54.3,USF
2022,Karch Gardiner,331,,40.7,UTSA
2022,Decorion Temple,134,,83.4,C MICHIGAN
2022,Dre Spriggs,331,,57.1,UTSA
2022,J.B. Awolowo,201,,55.9,KENT STATE
2022,Maurice Bellan,114,,52.5,ARMY
2022,Connor Welsh,275,,52.1,RICE
2022,Jacob Pasley,165,,47.1,FAU
2022,Alec Ward,134,,55.8,C MICHIGAN
2022,AJ Rollins,238,,62.2,NEBRASKA
2022,Joey Bearns III,215,,34.3,MARYLAND
2022,Charles Robinson,315,,60,TEXAS TECH
2022,CJ Tate,262,,48.4,OKLA STATE
2022,Maceo Donald,156,,54.3,E CAROLINA
2022,Jeremiah Gradowitz,239,,56.2,NEVADA
2022,Dequan Stanley,327,,83.8,USF
2022,Leak Bryant,321,,43,UAB
2022,Ashton Locklear,248,,54.9,NC STATE
2022,Cole Dakovich,349,,51.8,WISCONSIN
2022,Ryder MacGillivray,329,,53.1,UTAH ST
2022,Preston Jelen,225,,28.5,MINNESOTA
2022,Caqavouis Berryhill,327,,44.5,USF
2022,Campbell Speights,237,,58,NAVY
2022,Trilion Coles,323,,57.8,UCF
2022,Charlie Norman,209,,79.5,LA MONROE
2022,Rayonte Brown,146,,49.3,UCONN
2022,James BlackStrain,176,,48.7,GA TECH
2022,Blake Gunter,319,,55.3,TULANE
2022,Kyrese White,329,,58.4,UTAH ST
2022,Holt Egan,197,,55.3,JAMES MAD
2022,Jack Johnson,192,,52.3,IOWA
2022,Jadyn Marshall,324,,44.5,UCLA
2022,Kody Case,187,,57.6,ILLINOIS
2022,Landon Samson,289,,44.5,S CAROLINA
2022,Jaquan Lowman,108,,55.4,APP STATE
2022,Coen Sutton,108,,44.7,APP STATE
2022,Aramoni Rhone,259,,53.8,OHIO
2022,Naran Buntin,201,,54.8,KENT STATE
2022,Jameson Tucker,141,,46.7,COAST CAR
2022,Alec Palella,134,,53.9,C MICHIGAN
2022,JJ Hester,261,,55.2,OKLAHOMA
2022,D'Wayne Crawford,206,,45.4,LIBERTY
2022,Reggie Fleurima,256,,56,NWESTERN
2022,Jermaine Johnson Jr.,216,,38.5,UMASS
2022,Chris Petrucci,256,,56.6,NWESTERN
2023,Ja'Mori Maclin,251,,69.6,N TEXAS
2023,Samuel Brown,182,,72.6,HOUSTON
2023,OJ Hiliare,122,,70.3,BOWL GREEN
2023,JP Richardson,305,,76,TCU
2023,J.Michael Sturdivant,324,,64,UCLA
2023,Christan Horn,108,,74.3,APP STATE
2023,Desna Washington,241,,62.2,NEW MEXICO
2023,Sahmir Hagans,154,,53.9,DUKE
2023,Joseph Griffin Jr.,121,,57.9,BOSTON COL
2023,Michael Brown Stephens,327,,68.1,USF
2023,Jairus Mack,136,,70.5,CHARLOTTE
2023,Moochie Dixon,287,,71.5,SMU
2023,DJ Thomas-Jones,288,,59.7,S ALABAMA
2023,Jameson Tucker,141,,58.1,COAST CAR
2023,Nick Cenacle,180,,60.3,HAWAII
2023,Chuck Montgomery,214,,59.7,MARSHALL
2023,Joshua Nicholson,284,,53.8,S DIEGO ST
2023,Bradley Rozner,248,,67.1,NC STATE
2023,Devaughn Mortimer,209,,65.4,LA MONROE
2023,Dash Luke,209,,61.9,LA MONROE
2023,Elijah Smoot,206,,63,LIBERTY
2023,DJ Collins,248,,66.6,NC STATE
2023,BJ Alexander,165,,50.9,FAU
2023,Joshua Hardeman,182,,54.6,HOUSTON
2023,JR Wilson,335,,48.8,VIRGINIA
2023,Luke Doty,289,,56.7,S CAROLINA
2023,Jyzaiah Rockwell,281,,55.5,SM HOUSTON
2023,Trey Cooley,176,,45.8,GA TECH
2023,Amin Hassan,237,,44.3,NAVY
2023,Quaterrius Tolbert,209,,58.4,LA MONROE
2023,Anthony Brown-Stephens,202,,54.2,KENTUCKY
2023,Duece Jones,241,,63,NEW MEXICO
2023,Solo Vaipulu,180,,48.1,HAWAII
2023,Trayv'on Culbert,207,,69.4,LA LAFAYET
2023,DJ Rogers,305,,89.2,TCU
2023,Brock Lampe,254,,61.6,N ILLINOIS
2023,Jordan Mosley,227,,53.9,MISS STATE
2023,Decorion Temple,134,,49.3,C MICHIGAN
2023,Calvin Johnson II,256,,52.6,NWESTERN
2023,Joshua Fleeks,238,,80,NEBRASKA
2023,Fredrick Moore,222,,56.9,MICHIGAN
2023,EJ Wilson Jr.,306,,63.4,TEMPLE
2023,Jovoni Johnson-McCray,275,,51.4,RICE
2023,Markel Fortenberry,206,,53.4,LIBERTY
2023,Juwaun Price,304,,52.6,SYRACUSE
2023,Kyrese White,329,,52.9,UTAH ST
2023,Marquis Taliulu Montgomery,130,,60.8,CAL
2023,Chauncey Magwood,323,,63.5,UCF
2023,Ja'Quavion Fraziars,163,,60.9,FLORIDA
2023,Landan Brown,281,,57.9,SM HOUSTON
2023,Jake Orlando,126,,50.2,BUFFALO
2023,Reggie Virgil,221,,53.5,MIAMI OH
2023,Jay Ducker,218,,61.2,MEMPHIS
2023,Hahsaun Wilson,136,,54.6,CHARLOTTE
2023,Joey Bearns III,136,,53.9,CHARLOTTE
2023,Dee Williams,307,,66.4,TENNESSEE
2023,Leon Neal Jr.,341,,44.7,WASH STATE
2023,Reggie Fleurima,256,,52.2,NWESTERN
2023,Aramoni Rhone,259,,46.4,OHIO
2023,Michael Bittner,307,,53.6,TENNESSEE
2023,Shelton Sampson Jr.,211,,38,LSU
2023,Roger Walters,136,,58.5,CHARLOTTE
2023,Ronan Hanafin,140,,54.7,CLEMSON
2023,Jalen Vanderbosch,316,,46.6,TOLEDO
2023,Charlie Gordinier,121,,62.4,BOSTON COL
2023,Kyle McNamara,330,,51.2,UTEP
2023,Makhail Wood,160,,53.6,E MICHIGAN
2023,Cole Pruett,341,,70.5,WASH STATE
2023,Kejuan Bullard Jr.,285,,71.1,S JOSE ST
2023,Que'Sean Brown,154,,69,DUKE
2023,Colin O'Connor,237,,47.5,NAVY
2023,Veshe Daniyan,114,,50.3,ARMY
2023,Keith Wheeler II,320,,59.6,TULSA
2023,Nick Elksnis,289,,89.1,S CAROLINA
2023,Cael Vanderbush,192,,82.7,IOWA
2023,Richard Rocquemore,251,,53.5,N TEXAS
2023,Jason Thompson,300,,55.3,STANFORD
2023,Ryder MacGillivray,329,,45,UTAH ST
2023,Branden Ganashamoorthy,341,,47.9,WASH STATE
2023,Scott Isacks III,163,,30.4,FLORIDA
2023,Logan Compton,182,,56.6,HOUSTON
2023,Malik Armstrong,254,,56.2,N ILLINOIS
2023,Caleb Ryan,206,,32.8,LIBERTY
2023,Dallan Wright,196,,50.5,JVILLE ST
2023,Bill Davis,207,,56.7,LA LAFAYET
2023,Blake Gunter,319,,54.7,TULANE
2023,Charlie Norman,209,,30.1,LA MONROE
2023,Logan Tanner,284,,51.8,S DIEGO ST
2023,Fabian France,237,,46.2,NAVY
2023,Cam'ron Barfield,121,,52.8,BOSTON COL
2023,Javieon Butler,296,,54.1,SO MISS
2023,Don Munnerlyn,316,,63.1,TOLEDO
2023,Ben Rollins,289,,70.7,S CAROLINA
2023,Malik Agbo,311,,52.6,TEXAS
2023,Magnus Geers,241,,50.9,NEW MEXICO
2023,AJ Szymanski,215,,30.3,MARYLAND
2023,Braeden Wisloski,215,,56.8,MARYLAND
2023,Jeremiah Gradowitz,239,,56.9,NEVADA
2023,Judah Ezinwa,330,,48.7,UTEP
2023,John Barr,209,,56.9,LA MONROE
2023,Treymon Echols,201,,51.7,KENT STATE
2023,Taeshaun Lyons,340,,44.9,WASHINGTON
2023,Clyde Curry,113,,55.1,ARK STATE
2023,Tristan Wiley,209,,54.8,LA MONROE
2023,Tyler Evans,343,,57.5,W VIRGINIA
2023,Bradley Schlom,324,,45,UCLA
2023,Drayden Dickmann,275,,61,RICE
2023,Antwaan Mays,214,,56.3,MARSHALL
2023,Antoine Sullivan,169,,59.9,FRESNO ST
2023,Montrel Hatten Jr.,265,,59.5,OREGON ST
2023,Cort Halsey,245,,57,N CAROLINA
2023,Dylan Redmon,166,,59.3,FIU
2023,Lonnie Adkism,281,,54.8,SM HOUSTON
2023,Conner Noah,239,,57.9,NEVADA
2023,Jake Godfrey,241,,58.6,NEW MEXICO
2023,Nasjzae Bryant-Lelei,180,,59.2,HAWAII
2023,Akalea Kapono,237,,56.2,NAVY
2023,Lucas Flores,330,,55.5,UTEP
2024,Nick Cenacle,180,,67.1,HAWAII
2024,Ryan Davis,241,,74.8,NEW MEXICO
2024,Reggie Virgil,221,,70.8,MIAMI OH
2024,JP Richardson,305,,71.1,TCU
2024,Sahmir Hagans,154,,66.7,DUKE
2024,Kyrese White,329,,66.5,UTAH ST
2024,Michael Brown Stephens,327,,63.4,USF
2024,Samuel Brown,220,,62.5,MIAMI FL
2024,Quintrevion Wisner,311,,63.6,TEXAS
2024,Jameson Tucker,141,,68.1,COAST CAR
2024,Seydou Traore,227,,58.4,MISS STATE
2024,Que'Sean Brown,154,,75.0,DUKE
2024,Chuck Montgomery,214,,67.8,MARSHALL
2024,J.Michael Sturdivant,324,,60.0,UCLA
2024,Jordan Mosley,227,,60.8,MISS STATE
2024,Christan Horn,108,,65.3,APP STATE
2024,Moochie Dixon,287,,66.5,SMU
2024,Jake Godfrey,209,,70.9,LA MONROE
2024,DJ Thomas-Jones,288,,52.0,S ALABAMA
