Link,Name,Pos,Year,College,RAS,Alltime
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12874&ovl=Vikings"">Link</a>",Moritz Boehringer,WR,2016,International,9.98,9.99
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12441&ovl=Browns"">Link</a>",Corey Coleman,WR,2016,Baylor,9.66,9.69
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12714&ovl=Commanders"">Link</a>",Josh Doctson,WR,2016,Texas Christian,9.41,9.57
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12931&ovl=Browns"">Link</a>",Ricardo Louis,WR,2016,Auburn,9.23,9.49
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=13071&ovl=Chiefs"">Link</a>",Tyreek Hill,WR,2016,West Alabama,9.39,9.46
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12857&ovl=Saints"">Link</a>",Michael Thomas,WR,2016,Ohio State,9.11,9.37
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=13056&ovl=Packers"">Link</a>",Trevor Davis,WR,2016,California,9.14,9.33
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12818&ovl=Patriots"">Link</a>",Malcolm Mitchell,WR,2016,Georgia,8.08,8.84
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12370&ovl=Texans"">Link</a>",Braxton Miller,WR,2016,Ohio State,8.59,8.79
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12519&ovl=Falcons"">Link</a>",Devin Fuller,WR,2016,UCLA,8.34,8.74
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12417&ovl=Ravens"">Link</a>",Chris Moore,WR,2016,Cincinnati,7.96,8.62
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12866&ovl=Rams"">Link</a>",Mike Thomas,WR,2016,Southern Mississippi,7.66,8.5
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=13007&ovl=Giants"">Link</a>",Sterling Shepard,WR,2016,Oklahoma,7.62,8.33
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12775&ovl=Bills"">Link</a>",Kolby Listenbee,WR,2016,Texas Christian,7.91,8.28
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12432&ovl=Bengals"">Link</a>",Cody Core,WR,2016,Mississippi,7.38,8.11
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=13094&ovl=Texans"">Link</a>",Will Fuller,WR,2016,Notre Dame,7.17,7.92
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12706&ovl=Browns"">Link</a>",Jordan Payton,WR,2016,UCLA,6.84,7.69
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12520&ovl=Patriots"">Link</a>",Devin Lucien,WR,2016,Arizona State,6.68,7.65
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12803&ovl=Dolphins"">Link</a>",Leonte Carroo,WR,2016,Rutgers,6.96,7.49
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12626&ovl=Dolphins"">Link</a>",Jakeem Grant,WR,2016,Texas Tech,6.39,6.89
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12499&ovl=Chiefs"">Link</a>",Demarcus Robinson,WR,2016,Florida,5.86,6.74
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12405&ovl=Jets"">Link</a>",Charone Peake,WR,2016,Clemson,5.76,6.73
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=13013&ovl=Titans"">Link</a>",Tajae Sharpe,WR,2016,Massachusetts,5.3,5.83
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=13061&ovl=Bengals"">Link</a>",Tyler Boyd,WR,2016,Pittsburgh,4.27,5.38
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12791&ovl=Vikings"">Link</a>",Laquon Treadwell,WR,2016,Mississippi,3.33,4.49
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12276&ovl=49ers"">Link</a>",Aaron Burbridge,WR,2016,Michigan State,2.78,3.63
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12458&ovl=Bears"">Link</a>",Daniel Braverman,WR,2016,Western Michigan,2.56,3.4
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12907&ovl=Rams"">Link</a>",Pharoh Cooper,WR,2016,South Carolina,2.06,2.91
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12758&ovl=Seahawks"">Link</a>",Kenny Lawler,WR,2016,California,2.09,2.9
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12922&ovl=Browns"">Link</a>",Rashard Higgins,WR,2016,Colorado State,1.65,2.33
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12498&ovl=Steelers"">Link</a>",Demarcus Ayers,WR,2016,Houston,0.89,1.32
